Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
6276,0.475000,0.625000,2.291667,-0.000009,-1.501732,0
6277,0.512500,1.062500,3.541667,-0.000008,-1.589847,0
6278,0.475000,1.375000,4.375000,-0.000009,-1.509500,0
6279,0.475000,0.812500,3.125000,-0.000025,-1.499222,0
6280,0.475000,0.750000,2.916667,-0.000014,-1.499337,0
6281,0.400000,1.812500,0.000000,-0.000050,-1.414289,0
6282,0.400000,1.875000,0.000000,-0.000039,-1.418209,0
6283,0.400000,1.937500,0.000000,-0.000031,-1.421897,0
6284,0.475000,1.937500,4.791667,-0.000031,-1.493172,0
6285,0.400000,2.000000,0.208333,-0.000045,-1.416003,0
6286,0.587500,0.625000,1.875000,-0.000000,-1.774353,0
6287,0.587500,1.312500,3.750000,-0.000000,-1.770224,0
6288,0.700000,1.562500,1.458333,-0.152422,-0.847336,0
6289,0.287500,0.937500,1.666667,-0.078103,-1.037483,0
6290,0.287500,0.812500,1.041667,-0.136691,-1.036315,0
6291,0.287500,0.812500,5.000000,-0.146033,-1.000714,0
6292,0.250000,1.437500,4.791667,-0.146819,-0.916220,0
6293,0.287500,1.750000,4.583333,-0.145776,-1.035478,0
6294,0.362500,0.812500,0.416667,-0.366692,-0.274978,0
6295,0.362500,0.875000,0.833333,-0.374037,-0.274267,0
6296,0.400000,1.562500,3.958333,-0.353503,-0.295570,0
6297,0.250000,0.750000,4.375000,-0.507508,-0.245988,0
6298,0.475000,1.250000,2.708333,-0.513412,-0.041510,0
6299,0.475000,1.312500,2.916667,-0.513388,-0.047638,0
6300,0.287500,0.750000,1.458333,-0.455302,-0.248437,0
6301,0.512500,1.750000,3.125000,-0.277470,-0.546293,0
6302,0.662500,1.562500,1.666667,-0.167407,-0.659493,0
6303,0.512500,1.625000,2.916667,-0.271636,-0.601473,0
6304,0.550000,1.687500,2.708333,-0.248056,-0.659283,0
6305,0.550000,1.812500,2.916667,-0.259048,-0.659282,0
6306,0.887500,1.625000,1.041667,-0.300653,-0.344129,0
6307,0.325000,0.812500,2.708333,-0.518707,-0.005593,0
6308,0.287500,1.125000,2.500000,-0.053676,-1.053877,0
6309,0.287500,0.812500,0.625000,-0.054633,-1.047872,0
6310,0.325000,0.500000,2.291667,-0.046538,-1.117831,0
6311,0.325000,1.500000,2.916667,-0.045543,-1.156659,0
6312,0.400000,1.250000,0.833333,-0.016918,-1.349658,0
6313,0.400000,1.375000,0.833333,-0.004936,-1.359396,0
6314,0.400000,1.312500,0.416667,-0.002805,-1.369437,0
6315,0.400000,1.437500,0.833333,-0.003342,-1.365066,0
6316,0.400000,1.500000,1.041667,-0.003874,-1.361570,0
6317,0.400000,1.562500,1.041667,-0.002890,-1.368303,0
6318,0.400000,1.625000,1.250000,-0.003520,-1.363610,0
6319,0.400000,1.750000,1.458333,-0.003434,-1.364337,0
6320,0.400000,1.812500,1.458333,-0.002782,-1.370494,0
6321,0.400000,1.875000,1.666667,-0.003707,-1.362898,0
6322,0.400000,1.937500,1.666667,-0.003084,-1.367139,0
6323,0.400000,2.000000,1.666667,-0.002609,-1.372351,0
6324,0.400000,2.000000,1.875000,-0.004291,-1.359983,0
6325,0.437500,1.187500,4.166667,-0.002532,-1.409919,0
6326,0.962500,0.500000,2.083333,-0.000000,-2.775992,0
6327,0.962500,0.562500,2.083333,-0.000000,-2.673055,0
6328,1.000000,1.125000,2.708333,-0.000000,-2.654344,0
6329,1.000000,1.625000,3.125000,-0.000000,-2.649394,0
6330,0.962500,1.062500,2.708333,-0.000000,-2.537644,0
6331,0.887500,0.625000,1.666667,-0.000000,-2.465237,0
6332,0.925000,1.062500,2.708333,-0.000000,-2.475632,0
6333,0.925000,0.875000,2.291667,-0.000000,-2.488574,0
6334,0.887500,0.937500,2.708333,-0.000000,-2.509203,0
6335,0.887500,1.062500,2.916667,-0.000000,-2.504303,0
6336,0.962500,1.500000,3.125000,-0.000000,-2.531959,0
6337,0.962500,1.875000,3.333333,-0.000000,-2.526995,0
6338,0.775000,0.625000,1.875000,-0.000000,-2.112673,0
6339,0.775000,0.937500,2.916667,-0.000000,-2.103532,0
6340,0.812500,1.437500,3.541667,-0.000000,-2.172484,0
6341,0.812500,1.687500,3.750000,-0.000000,-2.163352,0
6342,0.812500,0.875000,2.708333,-0.000000,-2.299705,0
6343,0.850000,1.437500,3.333333,-0.000000,-2.294710,0
6344,0.887500,0.812500,2.083333,-0.000000,-2.421658,0
6345,0.850000,0.625000,1.666667,-0.000000,-2.337421,0
6346,0.850000,0.687500,1.875000,-0.000000,-2.320885,0
6347,0.925000,1.437500,3.125000,-0.000000,-2.460607,0
6348,0.850000,1.062500,2.916667,-0.000000,-2.429385,0
6349,0.887500,1.562500,3.333333,-0.000000,-2.437208,0
6350,0.925000,1.812500,3.333333,-0.000000,-2.450267,0
6351,0.775000,0.500000,1.250000,-0.000000,-2.102916,0
6352,0.775000,1.187500,3.333333,-0.000000,-2.100919,0
6353,0.737500,0.625000,1.875000,-0.000000,-2.076197,0
6354,0.775000,1.562500,3.750000,-0.000000,-2.090640,0
6355,0.775000,1.875000,3.958333,-0.000000,-2.088549,0
6356,0.737500,1.562500,3.750000,-0.000000,-2.070176,0
6357,0.737500,1.875000,3.958333,-0.000000,-2.067396,0
6358,0.700000,1.187500,3.333333,-0.000000,-2.019183,0
6359,0.700000,0.875000,2.708333,-0.000000,-2.025961,0
6360,0.700000,1.062500,3.125000,-0.000000,-2.019959,0
6361,0.700000,1.687500,3.958333,-0.000000,-2.019998,0
6362,0.662500,0.625000,1.666667,-0.000000,-1.936357,0
6363,0.662500,1.187500,3.333333,-0.000000,-1.936591,0
6364,0.625000,1.500000,3.958333,-0.000000,-1.863896,0
6365,0.700000,0.687500,1.875000,-0.000000,-2.009888,0
6366,0.662500,0.875000,2.708333,-0.000000,-1.944458,0
6367,0.662500,1.437500,3.750000,-0.000000,-1.948253,0
6368,0.662500,1.500000,3.750000,-0.000000,-1.944154,0
6369,0.700000,0.625000,1.666667,-0.000000,-2.010146,0
6370,0.625000,0.562500,1.458333,-0.000000,-1.862211,0
6371,0.625000,1.250000,3.541667,-0.000000,-1.856310,0
6372,0.625000,1.812500,4.166667,-0.000000,-1.862224,0
6373,0.587500,0.687500,2.291667,-0.000000,-1.774777,0
6374,0.550000,0.500000,0.833333,-0.000001,-1.693341,0
6375,0.550000,2.000000,4.375000,-0.000001,-1.687330,0
6376,0.550000,1.062500,3.333333,-0.000001,-1.680931,0
6377,0.550000,1.312500,3.750000,-0.000001,-1.678189,0
6378,0.512500,1.437500,4.166667,-0.000004,-1.594294,0
6379,0.512500,1.937500,4.583333,-0.000003,-1.595430,0
6380,0.475000,0.562500,1.875000,-0.000008,-1.502940,0
6381,0.475000,1.625000,4.583333,-0.000023,-1.498650,0
6382,0.400000,2.000000,0.000000,-0.000026,-1.425291,0
6383,0.587500,1.250000,3.750000,-0.000000,-1.773271,0
6384,0.587500,2.000000,4.375000,-0.000000,-1.773089,0
6385,0.587500,1.062500,3.333333,-0.000000,-1.770008,0
6386,0.737500,1.812500,1.666667,-0.147056,-0.782495,0
6387,0.662500,1.250000,0.833333,-0.143507,-0.983830,0
6388,0.287500,1.437500,3.958333,-0.143118,-1.035478,0
6389,0.362500,0.937500,1.250000,-0.366637,-0.274978,0
6390,0.662500,1.000000,1.041667,-0.351715,-0.280502,0
6391,0.250000,0.625000,3.333333,-0.507105,-0.245988,0
6392,0.362500,0.812500,2.291667,-0.512642,-0.026549,0
6393,0.287500,0.687500,0.833333,-0.455164,-0.248437,0
6394,1.000000,1.625000,0.625000,-0.259217,-0.599508,0
6395,0.887500,1.062500,0.208333,-0.247370,-0.630746,0
6396,0.925000,1.062500,0.000000,-0.212962,-0.636674,0
6397,0.887500,1.437500,0.625000,-0.271933,-0.343686,0
6398,0.850000,1.812500,1.458333,-0.300049,-0.342045,0
6399,0.400000,0.562500,0.208333,-0.514099,-0.001599,0
6400,0.287500,1.000000,1.875000,-0.048474,-1.053199,0
6401,0.287500,1.375000,3.333333,-0.052005,-1.048434,0
6402,0.287500,1.937500,4.375000,-0.054038,-1.047294,0
6403,0.325000,0.937500,5.000000,-0.044000,-1.118702,0
6404,0.325000,1.062500,1.458333,-0.043881,-1.156659,0
6405,0.400000,1.312500,0.833333,-0.009953,-1.349004,0
6406,0.325000,1.500000,2.500000,-0.016678,-1.170116,0
6407,0.400000,1.812500,2.083333,-0.016427,-1.348175,0
6408,0.362500,1.937500,2.708333,-0.016657,-1.259808,0
6409,0.400000,1.562500,1.250000,-0.004728,-1.358932,0
6410,0.400000,1.812500,1.666667,-0.004582,-1.359083,0
6411,0.400000,1.187500,0.000000,-0.002847,-1.368303,0
6412,0.400000,1.687500,1.250000,-0.002755,-1.370494,0
6413,0.400000,1.375000,0.625000,-0.003001,-1.367139,0
6414,0.437500,1.062500,3.958333,-0.001504,-1.409919,0
6415,0.400000,1.375000,0.416667,-0.001932,-1.376506,0
6416,0.400000,1.437500,0.625000,-0.002140,-1.375771,0
6417,0.400000,1.500000,0.625000,-0.001522,-1.378172,0
6418,0.400000,1.500000,0.833333,-0.002449,-1.373144,0
6419,0.400000,1.562500,0.833333,-0.001822,-1.376828,0
6420,0.400000,1.625000,1.041667,-0.002218,-1.375409,0
6421,0.400000,1.812500,1.250000,-0.001757,-1.377144,0
6422,0.400000,1.875000,1.458333,-0.002292,-1.374972,0
6423,0.400000,1.937500,1.458333,-0.001898,-1.376675,0
6424,0.400000,2.000000,1.458333,-0.001575,-1.377839,0
6425,0.962500,0.500000,2.291667,-0.000000,-2.775992,0
6426,0.962500,0.562500,2.291667,-0.000000,-2.672604,0
6427,1.000000,1.250000,2.916667,-0.000000,-2.654344,0
6428,0.925000,0.500000,1.458333,-0.000000,-2.646119,0
6429,0.925000,0.562500,1.666667,-0.000000,-2.593857,0
6430,0.925000,0.625000,1.875000,-0.000000,-2.548546,0
6431,1.000000,1.562500,3.125000,-0.000000,-2.649394,0
6432,0.962500,0.937500,2.500000,-0.000000,-2.537644,0
6433,0.925000,1.187500,2.916667,-0.000000,-2.469631,0
6434,0.925000,0.937500,2.500000,-0.000000,-2.478823,0
6435,0.887500,1.187500,3.125000,-0.000000,-2.493693,0
6436,0.962500,1.250000,2.916667,-0.000000,-2.531959,0
6437,0.887500,0.687500,2.083333,-0.000000,-2.520951,0
6438,0.887500,0.750000,2.291667,-0.000000,-2.517815,0
6439,0.962500,1.812500,3.333333,-0.000000,-2.526995,0
6440,0.812500,1.375000,3.541667,-0.000000,-2.159282,0
6441,0.812500,1.625000,3.750000,-0.000000,-2.155347,0
6442,0.812500,2.000000,3.958333,-0.000000,-2.151564,0
6443,0.850000,1.375000,3.333333,-0.000000,-2.290431,0
6444,0.850000,1.625000,3.541667,-0.000000,-2.285988,0
6445,0.850000,2.000000,3.750000,-0.000000,-2.280087,0
6446,0.925000,1.375000,3.125000,-0.000000,-2.460607,0
6447,0.887500,1.937500,3.541667,-0.000000,-2.391639,0
6448,0.850000,0.937500,2.708333,-0.000000,-2.434384,0
6449,0.925000,1.750000,3.333333,-0.000000,-2.450267,0
6450,0.775000,1.312500,3.541667,-0.000000,-2.090640,0
6451,0.737500,0.812500,2.708333,-0.000000,-2.086172,0
6452,0.775000,1.500000,3.750000,-0.000000,-2.084852,0
6453,0.775000,1.812500,3.958333,-0.000000,-2.082606,0
6454,0.737500,1.312500,3.541667,-0.000000,-2.068784,0
6455,0.737500,1.500000,3.750000,-0.000000,-2.062785,0
6456,0.737500,1.812500,3.958333,-0.000000,-2.060921,0
6457,0.700000,1.250000,3.541667,-0.000000,-2.025236,0
6458,0.700000,1.437500,3.750000,-0.000000,-2.022903,0
6459,0.700000,0.750000,2.291667,-0.000000,-2.010778,0
6460,0.700000,2.000000,4.166667,-0.000000,-2.015299,0
6461,0.625000,1.312500,3.750000,-0.000000,-1.866032,0
6462,0.662500,1.625000,3.958333,-0.000000,-1.945346,0
6463,0.662500,1.062500,3.125000,-0.000000,-1.939907,0
6464,0.662500,2.000000,4.166667,-0.000000,-1.943517,0
6465,0.662500,1.187500,3.541667,-0.000000,-1.946920,0
6466,0.662500,1.937500,4.375000,-0.000000,-1.950031,0
6467,0.662500,2.000000,4.375000,-0.000000,-1.948679,0
6468,0.625000,1.375000,3.750000,-0.000000,-1.860490,0
6469,0.587500,1.187500,3.750000,-0.000000,-1.778807,0
6470,0.625000,0.625000,1.875000,-0.000000,-1.860928,0
6471,0.587500,0.562500,1.666667,-0.000000,-1.774353,0
6472,0.550000,0.562500,1.458333,-0.000000,-1.693341,0
6473,0.550000,1.875000,4.375000,-0.000000,-1.689860,0
6474,0.550000,1.937500,4.375000,-0.000000,-1.689205,0
6475,0.550000,1.437500,3.958333,-0.000001,-1.680673,0
6476,0.512500,0.500000,1.041667,-0.000001,-1.601302,0
6477,0.475000,1.187500,4.166667,-0.000003,-1.506159,0
6478,0.475000,2.000000,5.000000,-0.000003,-1.504427,0
6479,0.512500,0.875000,3.125000,-0.000002,-1.589933,0
6480,0.512500,1.250000,3.958333,-0.000002,-1.592352,0
6481,0.475000,1.000000,3.750000,-0.000007,-1.501079,0
6482,0.475000,1.812500,4.791667,-0.000010,-1.496432,0
6483,0.475000,1.875000,4.791667,-0.000018,-1.494263,0
6484,0.587500,0.875000,2.916667,-0.000000,-1.772951,0
6485,0.250000,0.500000,3.541667,-0.138777,-0.914342,0
6486,0.287500,1.125000,2.916667,-0.136784,-1.034666,0
6487,0.737500,1.687500,1.458333,-0.140368,-0.782509,0
6488,0.362500,1.000000,1.666667,-0.359342,-0.274796,0
6489,0.287500,1.000000,3.958333,-0.327705,-0.275776,0
6490,0.325000,0.687500,1.875000,-0.499630,-0.094866,0
6491,0.250000,0.875000,5.000000,-0.498505,-0.240646,0
6492,0.437500,0.937500,1.875000,-0.502825,-0.057658,0
6493,0.437500,1.062500,2.500000,-0.500507,-0.064630,0
6494,0.325000,0.500000,0.416667,-0.505094,-0.019500,0
6495,0.550000,2.000000,3.125000,-0.258054,-0.444563,0
6496,0.962500,1.125000,0.208333,-0.236016,-0.567938,0
6497,1.000000,1.437500,0.208333,-0.229409,-0.599523,0
6498,0.512500,1.187500,1.666667,-0.193461,-0.601456,0
6499,0.700000,1.687500,1.666667,-0.151784,-0.601781,0
6500,0.625000,1.812500,2.291667,-0.185088,-0.601630,0
6501,0.850000,1.687500,1.250000,-0.288582,-0.341431,0
6502,0.287500,0.750000,0.000000,-0.047907,-1.046299,0
6503,0.287500,1.562500,3.750000,-0.050028,-1.045355,0
6504,0.325000,1.875000,3.541667,-0.043434,-1.155742,0
6505,0.400000,1.375000,1.041667,-0.010877,-1.347821,0
6506,0.400000,1.687500,1.875000,-0.015967,-1.347567,0
6507,0.362500,1.125000,0.833333,-0.016325,-1.258487,0
6508,0.362500,1.375000,1.666667,-0.016114,-1.259808,0
6509,0.400000,1.250000,0.416667,-0.004317,-1.359083,0
6510,0.400000,1.312500,0.625000,-0.004486,-1.358961,0
6511,0.400000,1.250000,0.208333,-0.002736,-1.369437,0
6512,0.437500,0.625000,2.291667,-0.001059,-1.409919,0
6513,0.400000,1.937500,1.250000,-0.001116,-1.379085,0
6514,0.400000,1.375000,0.208333,-0.001142,-1.378043,0
6515,0.400000,1.312500,0.208333,-0.001811,-1.376828,0
6516,0.400000,1.750000,1.250000,-0.002195,-1.375409,0
6517,0.400000,1.687500,1.041667,-0.001711,-1.377144,0
6518,0.400000,1.250000,0.000000,-0.001812,-1.376675,0
6519,0.400000,1.875000,1.250000,-0.001406,-1.377599,0
6520,0.962500,0.500000,2.500000,-0.000000,-2.775992,0
6521,1.000000,1.062500,2.708333,-0.000000,-2.654344,0
6522,1.000000,1.500000,3.125000,-0.000000,-2.649394,0
6523,1.000000,2.000000,3.333333,-0.000000,-2.644994,0
6524,0.962500,1.000000,2.708333,-0.000000,-2.537644,0
6525,0.887500,0.562500,1.458333,-0.000000,-2.468032,0
6526,0.887500,0.500000,1.250000,-0.000000,-2.471126,0
6527,0.925000,1.000000,2.708333,-0.000000,-2.472573,0
6528,0.962500,1.437500,3.125000,-0.000000,-2.531959,0
6529,0.887500,1.000000,2.916667,-0.000000,-2.504303,0
6530,0.887500,0.812500,2.500000,-0.000000,-2.513455,0
6531,0.775000,0.750000,2.500000,-0.000000,-2.154107,0
6532,0.775000,0.812500,2.708333,-0.000000,-2.153576,0
6533,0.775000,0.562500,1.666667,-0.000000,-2.102916,0
6534,0.812500,1.937500,3.958333,-0.000000,-2.147285,0
6535,0.812500,0.500000,1.250000,-0.000000,-2.213471,0
6536,0.812500,1.187500,3.333333,-0.000000,-2.163352,0
6537,0.850000,1.562500,3.541667,-0.000000,-2.280087,0
6538,0.850000,1.937500,3.750000,-0.000000,-2.275348,0
6539,0.850000,0.562500,1.458333,-0.000000,-2.339900,0
6540,0.850000,1.187500,3.125000,-0.000000,-2.290431,0
6541,0.887500,1.875000,3.541667,-0.000000,-2.387079,0
6542,0.850000,0.750000,2.291667,-0.000000,-2.438978,0
6543,0.850000,1.000000,2.916667,-0.000000,-2.429385,0
6544,0.887500,1.500000,3.333333,-0.000000,-2.401847,0
6545,0.925000,1.687500,3.333333,-0.000000,-2.447312,0
6546,0.775000,1.125000,3.333333,-0.000000,-2.090640,0
6547,0.737500,0.750000,2.500000,-0.000000,-2.085909,0
6548,0.737500,0.500000,1.250000,-0.000000,-2.076902,0
6549,0.775000,1.750000,3.958333,-0.000000,-2.079945,0
6550,0.737500,1.000000,3.125000,-0.000000,-2.067396,0
6551,0.737500,1.125000,3.333333,-0.000000,-2.064734,0
6552,0.737500,1.250000,3.541667,-0.000000,-2.059164,0
6553,0.737500,1.750000,3.958333,-0.000000,-2.057535,0
6554,0.700000,0.937500,2.916667,-0.000000,-2.021954,0
6555,0.700000,0.500000,1.041667,-0.000000,-2.010696,0
6556,0.700000,0.562500,1.458333,-0.000000,-2.010395,0
6557,0.700000,1.937500,4.166667,-0.000000,-2.014551,0
6558,0.625000,0.812500,2.708333,-0.000000,-1.862813,0
6559,0.662500,1.375000,3.750000,-0.000000,-1.945346,0
6560,0.662500,1.312500,3.541667,-0.000000,-1.939127,0
6561,0.662500,0.937500,2.916667,-0.000000,-1.940868,0
6562,0.662500,1.250000,3.541667,-0.000000,-1.943301,0
6563,0.662500,1.937500,4.166667,-0.000000,-1.940755,0
6564,0.662500,1.625000,4.166667,-0.000000,-1.946814,0
6565,0.625000,1.000000,3.125000,-0.000000,-1.859055,0
6566,0.587500,0.625000,2.083333,-0.000000,-1.774777,0
6567,0.587500,0.500000,1.250000,-0.000000,-1.774353,0
6568,0.550000,0.625000,1.875000,-0.000000,-1.693341,0
6569,0.550000,0.812500,2.708333,-0.000000,-1.685145,0
6570,0.550000,1.562500,4.166667,-0.000000,-1.687330,0
6571,0.550000,1.625000,4.166667,-0.000000,-1.684787,0
6572,0.512500,0.562500,1.666667,-0.000001,-1.597813,0
6573,0.512500,1.375000,4.166667,-0.000001,-1.597483,0
6574,0.475000,1.687500,4.791667,-0.000003,-1.503379,0
6575,0.512500,0.812500,2.916667,-0.000002,-1.591832,0
6576,0.475000,1.750000,4.791667,-0.000006,-1.500432,0
6577,0.475000,1.562500,4.583333,-0.000010,-1.494927,0
6578,0.587500,0.937500,3.125000,-0.000000,-1.770572,0
6579,0.587500,1.937500,4.375000,-0.000000,-1.770418,0
6580,0.287500,0.562500,3.333333,-0.133701,-1.001145,0
6581,0.287500,1.000000,2.291667,-0.132140,-1.033901,0
6582,0.250000,1.125000,3.750000,-0.134228,-0.918596,0
6583,0.287500,1.375000,3.750000,-0.133352,-1.033207,0
6584,0.362500,0.750000,0.000000,-0.344711,-0.271753,0
6585,0.250000,0.500000,1.666667,-0.490292,-0.234867,0
6586,0.475000,1.062500,2.083333,-0.497872,-0.078424,0
6587,0.287500,1.125000,3.750000,-0.439565,-0.236738,0
6588,0.475000,1.125000,2.291667,-0.497884,-0.070450,0
6589,0.700000,1.125000,1.458333,-0.372796,-0.240602,0
6590,0.512500,1.375000,2.708333,-0.497868,-0.225924,0
6591,0.362500,0.687500,1.041667,-0.502521,-0.030064,0
6592,0.475000,1.000000,1.666667,-0.499220,-0.058403,0
6593,0.325000,0.750000,2.291667,-0.502752,-0.003917,0
6594,0.400000,1.062500,2.291667,-0.252254,-0.415342,0
6595,0.512500,1.375000,2.291667,-0.226323,-0.493897,0
6596,0.550000,1.437500,2.083333,-0.184780,-0.546371,0
6597,0.700000,1.812500,1.875000,-0.164253,-0.546762,0
6598,0.512500,1.937500,3.333333,-0.267725,-0.277062,0
6599,0.287500,1.312500,3.125000,-0.047934,-1.044585,0
6600,0.287500,1.812500,4.166667,-0.048660,-1.043490,0
6601,0.325000,0.875000,4.791667,-0.042621,-1.118702,0
6602,0.325000,1.625000,2.916667,-0.026067,-1.153979,0
6603,0.325000,1.625000,3.125000,-0.041370,-1.153532,0
6604,0.325000,1.750000,3.125000,-0.025649,-1.155054,0
6605,0.400000,1.187500,0.416667,-0.010219,-1.347821,0
6606,0.400000,1.062500,0.000000,-0.014382,-1.347059,0
6607,0.362500,1.562500,2.083333,-0.015575,-1.262177,0
6608,0.362500,1.812500,2.500000,-0.015399,-1.263205,0
6609,0.400000,2.000000,2.291667,-0.015121,-1.346658,0
6610,0.325000,1.062500,1.041667,-0.016097,-1.163461,0
6611,0.400000,1.187500,0.208333,-0.004411,-1.358961,0
6612,0.437500,0.500000,1.250000,-0.000903,-1.409919,0
6613,0.400000,1.562500,0.625000,-0.001040,-1.380018,0
6614,0.437500,1.687500,4.791667,-0.000927,-1.399697,0
6615,0.400000,1.812500,1.041667,-0.000985,-1.381619,0
6616,0.437500,2.000000,5.000000,-0.000963,-1.399439,0
6617,0.400000,1.312500,0.000000,-0.001084,-1.378683,0
6618,0.400000,1.625000,0.833333,-0.001337,-1.377546,0
6619,0.400000,1.750000,1.041667,-0.001308,-1.377565,0
6620,1.000000,1.000000,2.708333,-0.000000,-2.654344,0
6621,1.000000,1.437500,3.125000,-0.000000,-2.649394,0
6622,1.000000,1.937500,3.333333,-0.000000,-2.644994,0
6623,0.962500,0.812500,2.291667,-0.000000,-2.537644,0
6624,0.925000,1.312500,3.125000,-0.000000,-2.460607,0
6625,0.925000,1.125000,2.916667,-0.000000,-2.466131,0
6626,0.962500,1.187500,2.916667,-0.000000,-2.531959,0
6627,0.962500,1.750000,3.333333,-0.000000,-2.526995,0
6628,0.925000,0.750000,2.083333,-0.000000,-2.488574,0
6629,0.887500,1.125000,3.125000,-0.000000,-2.493693,0
6630,0.887500,0.875000,2.708333,-0.000000,-2.509203,0
6631,0.775000,0.687500,2.291667,-0.000000,-2.153505,0
6632,0.812500,1.562500,3.750000,-0.000000,-2.151564,0
6633,0.812500,1.875000,3.958333,-0.000000,-2.143826,0
6634,0.812500,1.062500,3.125000,-0.000000,-2.167542,0
6635,0.812500,0.687500,2.083333,-0.000000,-2.253685,0
6636,0.850000,1.875000,3.750000,-0.000000,-2.275348,0
6637,0.850000,1.312500,3.333333,-0.000000,-2.280087,0
6638,0.887500,1.812500,3.541667,-0.000000,-2.387079,0
6639,0.850000,0.687500,2.083333,-0.000000,-2.440349,0
6640,0.850000,0.812500,2.500000,-0.000000,-2.436564,0
6641,0.925000,1.625000,3.333333,-0.000000,-2.447312,0
6642,0.775000,1.000000,3.125000,-0.000000,-2.090640,0
6643,0.737500,0.687500,2.291667,-0.000000,-2.084087,0
6644,0.775000,1.250000,3.541667,-0.000000,-2.084852,0
6645,0.737500,0.562500,1.666667,-0.000000,-2.076816,0
6646,0.775000,1.687500,3.958333,-0.000000,-2.077950,0
6647,0.700000,0.750000,2.500000,-0.000000,-2.025961,0
6648,0.700000,0.812500,2.708333,-0.000000,-2.023466,0
6649,0.737500,1.437500,3.750000,-0.000000,-2.055397,0
6650,0.737500,1.687500,3.958333,-0.000000,-2.052907,0
6651,0.700000,1.000000,3.125000,-0.000000,-2.019031,0
6652,0.700000,1.062500,3.333333,-0.000000,-2.021754,0
6653,0.700000,1.625000,3.958333,-0.000000,-2.017204,0
6654,0.700000,0.687500,2.083333,-0.000000,-2.010068,0
6655,0.625000,0.875000,2.916667,-0.000000,-1.859919,0
6656,0.662500,0.750000,2.500000,-0.000000,-1.944458,0
6657,0.662500,1.687500,4.166667,-0.000000,-1.944437,0
6658,0.662500,0.562500,1.458333,-0.000000,-1.936357,0
6659,0.625000,0.750000,2.500000,-0.000000,-1.863793,0
6660,0.662500,0.750000,2.291667,-0.000000,-1.934400,0
6661,0.662500,0.812500,2.500000,-0.000000,-1.934583,0
6662,0.662500,1.750000,4.166667,-0.000000,-1.942284,0
6663,0.662500,0.500000,1.041667,-0.000000,-1.937878,0
6664,0.662500,1.562500,3.958333,-0.000000,-1.940755,0
6665,0.662500,1.875000,4.166667,-0.000000,-1.939226,0
6666,0.625000,1.750000,4.166667,-0.000000,-1.858597,0
6667,0.587500,1.937500,4.583333,-0.000000,-1.778683,0
6668,0.587500,2.000000,4.583333,-0.000000,-1.777642,0
6669,0.587500,1.062500,3.541667,-0.000000,-1.770839,0
6670,0.587500,1.687500,4.375000,-0.000000,-1.773259,0
6671,0.550000,0.500000,1.041667,-0.000000,-1.693341,0
6672,0.550000,1.812500,4.375000,-0.000000,-1.688506,0
6673,0.550000,0.750000,2.500000,-0.000000,-1.685145,0
6674,0.550000,0.875000,2.916667,-0.000000,-1.682937,0
